Latitude,Longitude
-23.11805086099997,-46.42284324899998
-23.11802958399994,-46.42266437399996
-23.11803119799998,-46.42251756199994
-23.11808112599994,-46.42235748099994
-23.11820575399997,-46.42220451599997
-23.11834973499998,-46.42204460699999
-23.11848087399994,-46.42188764399998
-23.11856979899994,-46.42174205599997
-23.11864336299993,-46.42155644699994
-23.11866445499993,-46.42138795999994
-23.11865946199998,-46.42125081999995
-23.11863479199997,-46.42114480499999
-23.11856449499993,-46.42102076299994
-23.11844882299994,-46.42079094599995
-23.11828561899995,-46.42064252999995
-23.11818319099996,-46.42045848999992
-23.11802608599993,-46.42033797899996
-23.11791373299997,-46.42018435299997
-23.11780944899994,-46.42002946999997
-23.11775900899994,-46.41976902399995
-23.11768349399995,-46.41944179499995
-23.11759576999998,-46.41912147699998
-23.11749811999994,-46.41884307599997
-23.11738395399993,-46.41840499999995
-23.11727680999996,-46.41814469199994
-23.11721429099998,-46.41795120999997
-23.11717070799995,-46.41777219899996
-23.11716906199996,-46.41761492099994
-23.11721582399997,-46.41746851499994
-23.11731439399995,-46.41734328099994
-23.11741279799998,-46.41721834299994
-23.11754677799996,-46.41711823099996
-23.11770327999994,-46.41702528699994
-23.11787922999997,-46.41679454999997
-23.11815920999993,-46.41667963499998
-23.11824449699998,-46.41653275099998
-23.11829765199997,-46.41636073699993
-23.11828954799995,-46.41611851099998
-23.11827546799998,-46.41581716199995
-23.11831059299993,-46.41551252099998
-23.11837493199995,-46.41531156799995
-23.11843986099996,-46.41508437299996
-23.11851640999993,-46.41494450399996
-23.11856959599993,-46.41484011299997
-23.11865153099995,-46.41478868199994
-23.11876543199998,-46.41477958199994
-23.11890488299997,-46.41480924499996
-23.11905054499994,-46.41484226499995
-23.11919287399996,-46.414825846
-23.11930327599998,-46.41475365999997
-23.11944003699995,-46.41463576599995
-23.11957720799995,-46.41447886299994
-23.11975344599995,-46.41427049699996
-23.11994987099996,-46.41408965999995
-23.12011035099994,-46.41405110699997
-23.12014872399993,-46.41589916799995
-23.12042149799993,-46.41637087099998
-23.12209456199997,-46.41461971999995
-23.12630015399998,-46.41439992399994
-23.13035516499997,-46.41053048999999
-23.13202985999992,-46.41014129399998
-23.13322294799997,-46.41226158599994
-23.13633985699994,-46.41528491399998
-23.13767872799997,-46.41573295399996
-23.14082269299996,-46.41887791299997
-23.14295180799996,-46.42222986899998
-23.14088987399999,-46.42483683399996
-23.14078260999997,-46.42664071499996
-23.13963926399998,-46.42650511899997
-23.14759368199998,-46.42794846299996
-23.15025542999996,-46.42773066499996
-23.15322565499997,-46.42836444999995
-23.15465624899997,-46.43017787699995
-23.15529013999998,-46.43125476199998
-23.16044041199996,-46.43351001199994
-23.16223535699993,-46.44169475599995
-23.15894230499998,-46.44528311799997
-23.15860424199997,-46.44754389399998
-23.16146471599995,-46.44836948699998
-23.16300643999995,-46.45033781699993
-23.16347728999995,-46.45082751999996
-23.16438113499993,-46.45123144399997
-23.16512646099994,-46.45053974499996
-23.16653755699997,-46.45179358299999
-23.17147730199998,-46.45198364899995
-23.17521473899995,-46.44610553399997
-23.17984860999996,-46.44245310699994
-23.19003841099993,-46.43993202899998
-23.19290506899995,-46.43892457199996
-23.19831587399995,-46.44228480999993
-23.20011058399996,-46.44347839699998
-23.20198977099994,-46.44423038999997
-23.20481586199998,-46.44756401199993
-23.21087358799997,-46.44927842499994
-23.21686778599997,-46.45839345299999
-23.22055406599998,-46.46578769199994
-23.22214399899997,-46.46792575099994
-23.22536124799996,-46.46856882799995
-23.22648512699993,-46.47175489399996
-23.23206066399996,-46.47372827099997
-23.23332871399998,-46.47859268099995
-23.23226844899995,-46.48036741899995
-23.23254949699998,-46.48284272799998
-23.23565586899997,-46.48742601799994
-23.23634421199995,-46.49565133699997
-23.23615636899996,-46.49817352899998
-23.23271362999998,-46.50086437199997
-23.23305749999997,-46.50853135599993
-23.23086969599996,-46.51236435499993
-23.23336964499998,-46.51522688599994
-23.23741883399998,-46.51612493399995
-23.23851898099997,-46.51365312099994
-23.24968093199993,-46.50895709699995
-23.24987173299996,-46.50428789399996
-23.24820281899997,-46.50315102799993
-23.24888181299997,-46.50073634999995
-23.25358542899994,-46.49706653099997
-23.25461740299994,-46.49573521399999
-23.25588766499993,-46.49242779399998
-23.25600594099996,-46.48331824999997
-23.26749409199994,-46.47890458999996
-23.27020830599997,-46.47654333599996
-23.27580451499995,-46.47387302999994
-23.27704817999996,-46.47240059599994
-23.28327575799995,-46.47084797799994
-23.28380409999994,-46.46734603799996
-23.28117381099997,-46.46281781899996
-23.28003332499998,-46.46134530299997
-23.27878205799993,-46.46192893799997
-23.27244582299995,-46.45995671699995
-23.27202998499996,-46.45462363299998
-23.27324318499996,-46.44984378099997
-23.27103633099996,-46.44731838499996
-23.27106119399997,-46.44076084899996
-23.27425607599997,-46.43548127499997
-23.28077737199993,-46.43742682099997
-23.28511085499997,-46.42926326499997
-23.29151396699996,-46.42790150299993
-23.29620993599997,-46.42637176499994
-23.29790746199996,-46.42489937599998
-23.30543965099997,-46.42159194499993
-23.30955386599993,-46.42020344299993
-23.31502037599995,-46.41770478499996
-23.31514821999997,-46.41680990699996
-23.31404845199995,-46.41122791599997
-23.30618715599996,-46.41061895999997
-23.30347351199998,-46.41142846799994
-23.30249907799998,-46.41115097999995
-23.30118437699997,-46.40867067099997
-23.30005105099997,-46.40392790099997
-23.29927440099993,-46.40262033099998
-23.29765965599995,-46.40270374499994
-23.29532859199998,-46.40128197799999
-23.29435355299995,-46.39961594199997
-23.28943692899998,-46.39703337299994
-23.28651254299996,-46.39520029299996
-23.28582278599998,-46.38825394799994
-23.28681475299993,-46.38650232699996
-23.28612174699998,-46.38525531199997
-23.28344921799993,-46.38103782899998
-23.27761868899995,-46.37573053999995
-23.27764013599995,-46.37225751299997
-23.27541011499994,-46.36145027499998
-23.27267935199995,-46.35864087199996
-23.27219353199996,-46.35908804799993
-23.26748496099998,-46.35783580399994
-23.26764769599998,-46.35556386099996
-23.26579768099998,-46.35329717799993
-23.26221607799994,-46.34904629799996
-23.25707804599995,-46.34766879499995
-23.25272645099994,-46.34603523099997
-23.25186116399993,-46.34000713599994
-23.24980425599996,-46.33580686299996
-23.24958455799998,-46.33298242199994
-23.24698870799995,-46.32875548699997
-23.24524842699998,-46.32682076299994
-23.24098177799993,-46.31725301399996
-23.23345598899994,-46.31366746699996
-23.22851877499994,-46.31061355199994
-23.22607938499993,-46.30508498599994
-23.21286753499993,-46.30478465299996
-23.21179662699996,-46.30814407299994
-23.20763470399993,-46.30858628599999
-23.20437117899996,-46.30786628099996
-23.20311671899998,-46.30638823899994
-23.20245173299998,-46.30811825299998
-23.19994337999998,-46.30725632199994
-23.19841895899998,-46.30464323699994
-23.19725200699997,-46.30123295599998
-23.19788420899995,-46.29894544799998
-23.19648173599995,-46.29602992399999
-23.19599982699998,-46.29489971199995
-23.19543146899997,-46.29364744599997
-23.19423118099996,-46.28570387799994
-23.19034596999995,-46.28436809099998
-23.18891795099995,-46.28353168999996
-23.18510845599997,-46.28194551199994
-23.18309929599997,-46.27593032799996
-23.18396574099995,-46.26742452299993
-23.18963348299997,-46.26519755899993
-23.18925653299993,-46.26420586899997
-23.18795212899994,-46.26255977699998
-23.18749577099993,-46.26147864999997
-23.18537108399994,-46.26242509999997
-23.18389023399993,-46.26206092299998
-23.18225634999993,-46.25956509699995
-23.17873463299998,-46.26059005399998
-23.17807607299994,-46.26075480599997
-23.17646717999997,-46.25950508499994
-23.17277382599997,-46.25589012299998
-23.17125973299994,-46.25539428399999
-23.17002417799995,-46.25503153599993
-23.16750386499996,-46.25686673099995
-23.16570664199998,-46.25589348199998
-23.16175133899998,-46.25661481599997
-23.15991584299997,-46.25602926099998
-23.15871279999993,-46.25156134399999
-23.15467303799994,-46.24817821499994
-23.15480139799996,-46.24647857899998
-23.15307723399997,-46.24578770399995
-23.15014610399993,-46.24209420099999
-23.14745253399997,-46.23989470899994
-23.14281305099996,-46.23617087399998
-23.13873779199997,-46.23467007499994
-23.13458361899995,-46.23331151899998
-23.13410201999994,-46.22575263499994
-23.13580533699997,-46.22670016199999
-23.13226198899997,-46.22608822199993
-23.12666030999998,-46.22192547399993
-23.12323567799996,-46.22044914299994
-23.12271368499995,-46.21914911799996
-23.12323421099995,-46.21806135799994
-23.12242009799996,-46.21765490899998
-23.11973453699994,-46.21797351699996
-23.11720927499994,-46.21447945699998
-23.11325179599993,-46.21412115099997
-23.10796871999997,-46.21443515399994
-23.10783560099998,-46.21422811699995
-23.10781128699995,-46.21406901799998
-23.10778315799996,-46.21398905499996
-23.10772016999994,-46.21386617799993
-23.10759395599996,-46.21372622799998
-23.10734059399994,-46.21358149599997
-23.10714112699998,-46.21339485399994
-23.10699579499992,-46.21309739099996
-23.10689050799994,-46.21272628599997
-23.10683952599993,-46.21234441299998
-23.10677400899993,-46.21193613499998
-23.10670370299994,-46.21163430199994
-23.10670114899995,-46.21133259899995
-23.10671321099994,-46.21083116199998
-23.10677289299997,-46.21050367899994
-23.10685859499995,-46.21009713899997
-23.10699374699993,-46.20977457199996
-23.10704031099993,-46.20948859699997
-23.10703263999994,-46.20935053999995
-23.10698972799997,-46.20931818099996
-23.10693126799998,-46.20932814199995
-23.10685287599995,-46.20942240499994
-23.10673960999998,-46.20968529899994
-23.10653708499996,-46.21001128899997
-23.10627040099996,-46.21025267699996
-23.10603371899998,-46.21039890099996
-23.10581240799996,-46.21057085899997
-23.10549803699996,-46.21071751099998
-23.10520418199997,-46.21077899899996
-23.10498352099995,-46.21077671999996
-23.10472919399996,-46.21072772699994
-23.10457792899996,-46.21060465499994
-23.10443210499994,-46.21038087199997
-23.10426744399996,-46.20995016499996
-23.10407016799996,-46.20966843899998
-23.10394514499995,-46.20947131499997
-23.10380475999995,-46.20920746699995
-23.10353836699994,-46.20908378499996
-23.10332406999993,-46.20899159599998
-23.10308020099995,-46.20893630599994
-23.10281644099996,-46.20889601199997
-23.10245963099993,-46.20885040699994
-23.10209796599997,-46.20878452499994
-23.10185921999994,-46.20869766699997
-23.10162505499994,-46.20862142699997
-23.10138593599993,-46.20860984299998
-23.10126860899993,-46.20864034699998
-23.10113135199998,-46.20872381099996
-23.10098891099994,-46.20883358999998
-23.10084130099995,-46.20892216999994
-23.10067913999995,-46.20895786899996
-23.10052235299997,-46.20894491299998
-23.10026313999999,-46.20887333699994
-23.09995641299997,-46.20882456299995
-23.09977750199994,-46.20881219199998
-23.09965837499993,-46.20882258799998
-23.09955668599997,-46.20886347899995
-23.09945476399997,-46.20894958599996
-23.09933497699996,-46.20904335299997
-23.09921855499994,-46.20913304999993
-23.09906370599998,-46.20914733599994
-23.09896892799998,-46.20912739699997
-23.09885691799997,-46.20905045899997
-23.09873483999996,-46.20894328399999
-23.09863053399995,-46.20872912499993
-23.09844024599994,-46.20855292499995
-23.09824534099994,-46.20837300099998
-23.09805044099994,-46.20826532699994
-23.09789013999995,-46.20813054899997
-23.09766682399993,-46.20783002799993
-23.09722817499994,-46.20763025499997
-23.09694232199997,-46.20739653199996
-23.09668128099997,-46.20715819199995
-23.09644962899995,-46.20691697499996
-23.09619216199997,-46.20672947299994
-23.09601131699998,-46.20656841199997
-23.09581629399997,-46.20644897399995
-23.09560695299996,-46.20627897199995
-23.09532842799996,-46.20613607799999
-23.09503859699993,-46.20603477899995
-23.09474854199993,-46.20591701299998
-23.09429732099994,-46.20579826899996
-23.09385727899996,-46.20573481999998
-23.09353884099994,-46.20568640699997
-23.09322382899995,-46.20560188699994
-23.09287610299998,-46.20549945199997
-23.09261089399996,-46.20544818299993
-23.09246831999997,-46.20540896099993
-23.09232817199995,-46.20540823099997
-23.09224624799998,-46.20543583299997
-23.09214352499998,-46.20552331699997
-23.09201415099994,-46.20565822199995
-23.09186970299993,-46.20576139799994
-23.09171382599993,-46.20583247999996
-23.09151709899993,-46.20585188599996
-23.09128475799997,-46.20582945099994
-23.09102480899998,-46.20580694899996
-23.09075734999993,-46.20579319499996
-23.09056046399996,-46.20581122899995
-23.09032984399994,-46.20582201899998
-23.09015977099995,-46.20586871399997
-23.08998844899997,-46.20595550999996
-23.08979079399995,-46.20604648699997
-23.08961542499998,-46.20606540799997
-23.08948141699994,-46.20605989799998
-23.08932168899997,-46.20600956399994
-23.08908788399998,-46.20595012799998
-23.08871783799998,-46.20587376499997
-23.08827611699996,-46.20582263799997
-23.08795045399995,-46.20576666399995
-23.08754201899995,-46.20574787599998
-23.08723001299995,-46.20571666099995
-23.08689571199994,-46.20568193499997
-23.08660279499998,-46.20566311099998
-23.08629810999997,-46.20567328899995
-23.08608252499994,-46.20565121099997
-23.08585960399995,-46.20562079199993
-23.08561452299995,-46.20557030599996
-23.08540365599998,-46.20546803599996
-23.08521115299993,-46.20532971099993
-23.08503753599996,-46.20508228499995
-23.08481272299997,-46.20460474699996
-23.08447812099996,-46.20431284099993
-23.08428941699998,-46.20408504099998
-23.08415358399998,-46.20391553199994
-23.08402916599994,-46.20377801699992
-23.08385670599995,-46.20367944599997
-23.08371855499996,-46.20354588699996
-23.08353151899996,-46.20341132199997
-23.08340464699995,-46.20326855099996
-23.08327938299993,-46.20310310199994
-23.08314038699996,-46.20307024299996
-23.08308825199998,-46.20306953399996
-23.08300858599995,-46.20307924099995
-23.08288396599994,-46.20306764999998
-23.08279680099997,-46.20301857099997
-23.08273494899993,-46.20291588899994
-23.08270331199998,-46.20274610299998
-23.08271209199995,-46.20246861899994
-23.08272910899996,-46.20222050499996
-23.08272358299996,-46.20196410999995
-23.08268814799993,-46.20171014299996
-23.08262533699997,-46.20150189699996
-23.08254715499993,-46.20131640699997
-23.08249149899996,-46.20113934499993
-23.08247359399996,-46.20097310599995
-23.08250856199993,-46.20076621599998
-23.08263513399993,-46.20059546899995
-23.08274697999997,-46.20048632799995
-23.08275748299997,-46.20036608999993
-23.08269588699994,-46.20030288999993
-23.08261462799993,-46.20025953399994
-23.08241299799994,-46.20024190999993
-23.08218716599998,-46.20019801699993
-23.08192782999993,-46.20011860199997
-23.08177940599995,-46.19998741599994
-23.08165060499994,-46.19980859299995
-23.08155270699996,-46.19946401399994
-23.08142552699996,-46.19894730999994
-23.08123707099998,-46.19851386299995
-23.08106252699997,-46.19825837099995
-23.08099230599993,-46.19801337699995
-23.08094132799994,-46.19757762399996
-23.08088041199994,-46.19719698999995
-23.08079198099995,-46.19669599499998
-23.08061307199995,-46.19642477499997
-23.08053338799994,-46.19633068299999
-23.08049084299995,-46.19628329199998
-23.08041901699994,-46.19619809799997
-23.08020334699995,-46.19611190999997
-23.07987226399996,-46.19607546799995
-23.07976902899998,-46.19603248999994
-23.07970225599996,-46.19595050099997
-23.07968046399999,-46.19582014399998
-23.07965345199995,-46.19570136299996
-23.07957886299994,-46.19555764499995
-23.07941202799998,-46.19526401799992
-23.07908135099996,-46.19495469899994
-23.07876538599993,-46.19480809599997
-23.07862659499995,-46.19475279799997
-23.07853191599997,-46.19471563499998
-23.07843707599994,-46.19465441999995
-23.07836754099998,-46.19452376699996
-23.07830982199994,-46.19436920999993
-23.07829421099996,-46.19415134699994
-23.07830985899994,-46.19393979299997
-23.07835336199997,-46.19372947699998
-23.07836831099996,-46.19331787899994
-23.07837703099995,-46.19309375799997
-23.07836752999998,-46.19294193499995
-23.07832116499998,-46.19281105699998
-23.07824654599995,-46.19265307699993
-23.07817783699994,-46.19249656499994
-23.07814144099996,-46.19235686699994
-23.07809498299997,-46.19223198099996
-23.07800353799996,-46.19214021099997
-23.07790352499995,-46.19201259199997
-23.07784297599994,-46.19185786099995
-23.07781055899994,-46.19166086999995
-23.07778963199996,-46.19155943299995
-23.07776448999994,-46.19142254399998
-23.07769559699995,-46.19133701099997
-23.07760665899997,-46.19125160399993
-23.07752898599995,-46.19110552499995
-23.07744618599997,-46.19079274399996
-23.07733383899995,-46.19058912499997
-23.07724857199997,-46.19038761499996
-23.07720141399994,-46.19021191599995
-23.07719154399996,-46.19003649199993
-23.07720125599997,-46.18987032899997
-23.07724450699993,-46.18974366499997
-23.07730697499994,-46.18968063199998
-23.07736344799997,-46.18963905899994
-23.07745607799995,-46.18960381999996
-23.07757663599995,-46.18955598899998
-23.07764411799997,-46.18946562199994
-23.07770357799996,-46.18936017899995
-23.07775749499996,-46.18910132199994
-23.07788199499994,-46.18882431599998
-23.07805478599994,-46.18865839799997
-23.07812315799998,-46.18849819499997
-23.07815794799996,-46.18826199999995
-23.07815133599996,-46.18799134799998
-23.07813521399992,-46.18776567499997
-23.07808074699994,-46.187522109
-23.07803632599996,-46.18729278599994
-23.07797862899997,-46.18709567599996
-23.07792057199998,-46.18690237799996
-23.07789892199997,-46.18668789199995
-23.07790711799994,-46.18640214599998
-23.07793907099995,-46.18615923299996
-23.07795741599995,-46.18591078799994
-23.07801285599993,-46.18569330299994
-23.07808051899997,-46.18538723899997
-23.07824475099994,-46.18518830199997
-23.07839165999997,-46.18496471599997
-23.07857830499995,-46.18476572099996
-23.07871862999997,-46.18460881599998
-23.07876938799996,-46.18443377199998
-23.07879047699993,-46.18418877899995
-23.07880624299997,-46.18396277899996
-23.07878181699994,-46.18383010799994
-23.07873658199998,-46.18370440699994
-23.07867475199993,-46.18361491599995
-23.07865555299998,-46.183532696
-23.07866284799996,-46.18346157899998
-23.07870302699996,-46.18342632199995
-23.07876931999994,-46.18338065899998
-23.07885888899995,-46.18331000399996
-23.07895192599995,-46.18319694799993
-23.07910812399996,-46.18305867499998
-23.07924787299993,-46.18282303699992
-23.07941692099996,-46.18255609199997
-23.07955765699995,-46.18227456899996
-23.07965892799996,-46.18194658899995
-23.07977373699998,-46.18173589799994
-23.07980504899996,-46.18150338399994
-23.07979685399994,-46.18121859099995
-23.07975914899998,-46.18101114599995
-23.07974741499993,-46.18071416699996
-23.07972327699998,-46.18046694399993
-23.07967219299997,-46.18026263599995
-23.07960769199997,-46.18012248499997
-23.07953268099993,-46.17989241299995
-23.07938898499998,-46.17965456699994
-23.07917273399994,-46.17944501399995
-23.07894272299996,-46.17922846399995
-23.07868205499995,-46.17905247099998
-23.07842640899997,-46.17897055599998
-23.07833605799993,-46.17884228299994
-23.07823531099996,-46.17867379699993
-23.07817769399998,-46.17841279399993
-23.07813673999993,-46.17819230199996
-23.07809557899998,-46.17800050599993
-23.07802211599994,-46.17781974099994
-23.07787888099995,-46.17753342099996
-23.07759731499993,-46.17732356299996
-23.07744369599993,-46.17713116299996
-23.07730061799998,-46.17663885599995
-23.07701752099996,-46.17611453099993
-23.07666820299994,-46.17587459599998
-23.07652374299994,-46.17559553399997
-23.07640262899997,-46.17532196999998
-23.07625482899994,-46.17507743299996
-23.07610681199998,-46.17494307599998
-23.07597927199993,-46.17481466899995
-23.07586245399995,-46.17469702699998
-23.07565994199996,-46.17459046399995
-23.07539310099997,-46.17439503899993
-23.07497782099996,-46.17427090099994
-23.07468962399997,-46.17421162499994
-23.07454022799993,-46.17420060299997
-23.07438324799995,-46.17421867899998
-23.07429640599997,-46.17425875499998
-23.07415737099996,-46.17433588199998
-23.07396603099994,-46.17437938099993
-23.07379229199995,-46.17435562399999
-23.07365375599994,-46.17427560699997
-23.07351216699993,-46.17420723399994
-23.07341558099995,-46.17404368099994
-23.07318541099994,-46.17380494099996
-23.07292009899993,-46.17369862699997
-23.07278215199995,-46.17365312799996
-23.07262471399997,-46.17365124999998
-23.07240812599997,-46.17365202399999
-23.07211531499996,-46.17366420199994
-23.07161791499993,-46.17371192399996
-23.07138914499996,-46.17377592999997
-23.07116296299995,-46.17382715399999
-23.07097949299998,-46.17384913299998
-23.07084510899995,-46.17382527499996
-23.07076292799997,-46.17375894299994
-23.07072375199994,-46.17362031399995
-23.07073084299998,-46.17341566799996
-23.07072630299996,-46.17316780899995
-23.07069149299997,-46.17295608999996
-23.07064735899996,-46.17285380699997
-23.07064811899994,-46.17271220599997
-23.07068881599997,-46.17259746199993
-23.07078424399998,-46.17245720899995
-23.07097747699993,-46.17228191899994
-23.07123916299997,-46.17212180899998
-23.07142950199994,-46.17198397299995
-23.07153123299997,-46.17170148099996
-23.07168884699996,-46.17142898699996
-23.07186482999998,-46.17123536399999
-23.07199433199997,-46.17115506099998
-23.07205356399993,-46.17109917299996
-23.07208143099996,-46.17103318299996
-23.07208192099995,-46.17096374799996
-23.07206717599996,-46.17086077699997
-23.07198862399998,-46.17070102399998
-23.07184648399993,-46.17054492499994
-23.07173474099994,-46.17039574599994
-23.07166259199994,-46.17016085299997
-23.07160336599998,-46.16991220699998
-23.07154595399993,-46.16970058999993
-23.07150181399993,-46.16942897999996
-23.07139399199997,-46.16926304699996
-23.07129451299994,-46.16908346399999
-23.07114032499993,-46.16879415299996
-23.07089227799997,-46.16863800599998
-23.07078359899998,-46.16848026199996
-23.07071602799994,-46.16829176599998
-23.07068383799998,-46.16803102399996
-23.07069189899994,-46.16779000399998
-23.07068148799993,-46.16766762699996
-23.07065187399996,-46.16748872899996
-23.07057388099997,-46.16728359999996
-23.07042394399997,-46.16718127799993
-23.07029508999995,-46.16714075899995
-23.07011536699997,-46.16716918499998
-23.06979841599997,-46.16716713599993
-23.06956079299994,-46.16711099999997
-23.06938118499994,-46.16696942799996
-23.06921668299998,-46.16678928399994
-23.06910998599994,-46.16649289299994
-23.06906178599996,-46.16602564099999
-23.06908681899995,-46.16572255799997
-23.06916827799995,-46.16557493699997
-23.06921975699993,-46.16541964599998
-23.06927851799998,-46.16526379599997
-23.06927244199994,-46.16511513599994
-23.06919434199995,-46.16497321599996
-23.06900100999997,-46.16483715799994
-23.06858437599993,-46.16455579799999
-23.06795430099993,-46.16426364799997
-23.06750285499993,-46.16399519899994
-23.06708006499997,-46.16382249799993
-23.06693014599996,-46.16362696899995
-23.06683800999997,-46.16339258299996
-23.06676774099998,-46.16302625099996
-23.06673440699996,-46.16263694799994
-23.06676608099997,-46.16223969099997
-23.06676900499997,-46.16191185099996
-23.06669221999994,-46.16160988499996
-23.06651741299993,-46.16130425599994
-23.06631082999996,-46.16106049999996
-23.06604627099995,-46.16098111299993
-23.06587405699997,-46.16096405499997
-23.06569418199996,-46.16099308699995
-23.06544919899994,-46.16102937099998
-23.06513932199994,-46.16109023799999
-23.06497330299993,-46.16122112799997
-23.06479233999994,-46.16135216699996
-23.06462573299996,-46.16151415199994
-23.06443738799993,-46.16169824399998
-23.06426603999995,-46.16188952599998
-23.06408246999996,-46.16205919099997
-23.06387925999996,-46.16215623999994
-23.06370025699994,-46.16218485499996
-23.06354162899993,-46.16214579499996
-23.06339314799992,-46.16202860499993
-23.06321572199994,-46.16194540699995
-23.06300643399993,-46.16188313699996
-23.06274548399995,-46.16183513499994
-23.06264441699994,-46.16176153499998
-23.06256573699994,-46.16160228499996
-23.06247974899998,-46.16120243199998
-23.06232823999994,-46.16087514999998
-23.06214451399995,-46.16060371499998
-23.06197615899998,-46.16030723999994
-23.06180211699996,-46.16010085999995
-23.06171656799995,-46.15989475899994
-23.06167843599997,-46.15954338999995
-23.06168101599997,-46.15931219799995
-23.06170645799995,-46.15911946699998
-23.06171184099998,-46.15896059099999
-23.06168129999998,-46.15886575999998
-23.06161869999994,-46.15879199399996
-23.06150831299993,-46.15877791399998
-23.06136977299997,-46.15881823999996
-23.06107241699993,-46.15887638999993
-23.06079586999994,-46.15896790699998
-23.06047439299994,-46.15904294399996
-23.06023223399995,-46.15916503499994
-23.05997779699993,-46.15935917199994
-23.05962385999993,-46.15947367699993
-23.05941047999994,-46.15952386799995
-23.05926352999995,-46.15954398299992
-23.05910496399997,-46.15956652099993
-23.05894428899995,-46.15960020699998
-23.05878671699998,-46.15972339999996
-23.05855910699995,-46.15984680399998
-23.05835930499995,-46.15996010899994
-23.05814098999997,-46.16007450199992
-23.05798063799995,-46.16013846099997
-23.05784594699998,-46.16015259099999
-23.05775335899995,-46.16011158399994
-23.05763795399997,-46.15999497399997
-23.05745842999994,-46.15974793399995
-23.05725205499994,-46.15944090099998
-23.05706456299998,-46.15912905399995
-23.05688176499996,-46.15889113699996
-23.05675073899994,-46.15879540799996
-23.05667279099998,-46.15876500099995
-23.05663137099998,-46.15876954599997
-23.05657117899995,-46.15881414899997
-23.05652459799995,-46.15891871899998
-23.05645908499997,-46.15908304799996
-23.05636530099997,-46.15926715799998
-23.05622982299997,-46.15937628899997
-23.05611802199996,-46.15942970399993
-23.05592786099993,-46.15942780399996
-23.05570585199996,-46.15942050899997
-23.05543287499996,-46.15936380199997
-23.05518455199996,-46.15929681899996
-23.05496294899996,-46.15919472199995
-23.05472315899993,-46.15905183499996
-23.05440492299994,-46.15897007899997
-23.05421584899995,-46.15895315399996
-23.05399387799997,-46.15895026299995
-23.05364400099995,-46.15896860799995
-23.05344958099994,-46.15893203499996
-23.05328175699998,-46.15882010999997
-23.05306977699996,-46.15873300299995
-23.05283451199995,-46.15870122599995
-23.05263575399994,-46.15868392999994
-23.05235833399996,-46.15871166099997
-23.05209619899995,-46.15879397799995
-23.05177169999996,-46.15887592499996
-23.05140097299994,-46.15900301999994
-23.05102656299994,-46.15905141199994
-23.05083182799996,-46.15904040399993
-23.05070700399995,-46.15898929399998
-23.05058706199998,-46.15886835799995
-23.05049546499998,-46.15862259899995
-23.05043710899997,-46.15827735899995
-23.05044425099993,-46.15774675199998
-23.05043891799994,-46.15713732999995
-23.05040482999993,-46.15677664599997
-23.05037504999996,-46.15657109799997
-23.05033030099997,-46.15633496299995
-23.05023483899993,-46.15599284999995
-23.05002454099997,-46.15551985699994
-23.04973654899993,-46.15482512299997
-23.04910683699995,-46.15452308099998
-23.04886917099997,-46.15421783099998
-23.04870095499996,-46.15406339699996
-23.04857183099995,-46.15401284599994
-23.04846878199993,-46.15399465699994
-23.04828123699997,-46.15398427399998
-23.04803628199994,-46.15394871099994
-23.04775690199995,-46.15388885399995
-23.04753524399996,-46.15377004799996
-23.04723451099994,-46.15360595599998
-23.04693313299998,-46.15344665499998
-23.04672368099995,-46.15319553499995
-23.04642681199994,-46.15299788999994
-23.04624164599994,-46.15278082799995
-23.04605935499995,-46.15246814699998
-23.04583183899996,-46.15213100999995
-23.04564281699993,-46.15184834299998
-23.04553767999994,-46.15163033099998
-23.04543675499997,-46.15153452299995
-23.04537232699994,-46.15144667399994
-23.04527722599994,-46.15135393399999
-23.04509022399998,-46.15127399699998
-23.04495297099993,-46.15111944499995
-23.04479703299994,-46.15084478199999
-23.04465730099997,-46.15047906599995
-23.04452593199994,-46.15021095999998
-23.04446872299997,-46.14999527599997
-23.04443587599997,-46.14985400199998
-23.04439473799994,-46.14969594899997
-23.04431928099996,-46.14956238599995
-23.04420915799994,-46.14940864999994
-23.04414904699996,-46.14923430099998
-23.04412348099993,-46.14899430899993
-23.04415586399995,-46.14868426899994
-23.04423857499995,-46.14834124799995
-23.04434828899997,-46.14808567799997
-23.04437298699997,-46.14779961899995
-23.04435203299994,-46.14754653599995
-23.04431557999994,-46.14734697599995
-23.04423664299998,-46.14714333899997
-23.04416153799997,-46.14686116399997
-23.04411381499995,-46.14651735799998
-23.04412778999996,-46.14610295699998
-23.04411544099997,-46.14579598799997
-23.04407557199994,-46.14565217699993
-23.04401355599998,-46.14556447399997
-23.04392612899994,-46.14549707699996
-23.04380406599995,-46.14546639099996
-23.04360123099996,-46.14541860499997
-23.04334119099998,-46.14534639299995
-23.04312339799999,-46.14517871499999
-23.04290242199994,-46.14499095999997
-23.04274293899994,-46.14478238799996
-23.04267290599995,-46.14449583599998
-23.04260217799998,-46.14427156199996
-23.04253109299998,-46.14413839399998
-23.04246693099998,-46.14397561699997
-23.04233020299995,-46.14382525699995
-23.04218577799998,-46.14374143899994
-23.04207148699993,-46.14368596899994
-23.04188033499997,-46.14366102399998
-23.04167871899995,-46.14365045199997
-23.04147892399993,-46.14367344299995
-23.04139123999994,-46.14373797399998
